Edition	GLOBAL ID	Albania	Algeria	Angola	Argentina	Armenia	Australia	Austria	Azerbaijan	Bahrain	Bangladesh	Barbados	Belgium	Belize	Benin	Bhutan	Bolivia	Bosnia and Herzegovina	Botswana	Brazil	Brunei Darussalam	Bulgaria	Burkina Faso	Burundi	Cambodia	Cameroon	Canada	Cape Verde	Chad	Chile	China	Colombia	Costa Rica	Ivory Coast	Croatia	Cyprus	Czech Republic	Denmark	Dominican Republic	Ecuador	Egypt	El Salvador	Estonia	Ethiopia	Finland	France	Gabon	Gambia, The	Georgia	Germany	Ghana	Greece	Guatemala	Guinea	Guyana	Haiti	Honduras	Hong Kong SAR	Hungary	Iceland	India	Indonesia	Iran, Islamic Rep.	Ireland	Israel	Italy	Jamaica	Japan	Jordan	Kazakhstan	Kenya	Korea, Rep.	Kuwait	Kyrgyz Republic	Lao PDR	Latvia	Lebanon	Lesotho	Liberia	Libya	Lithuania	Luxembourg	Macedonia, FYR	Madagascar	Malawi	Malaysia	Mali	Malta	Mauritania	Mauritius	Mexico	Moldova	Mongolia	Montenegro	Morocco	Mozambique	Myanmar	Namibia	Nepal	Netherlands	New Zealand	Nicaragua	Nigeria	Norway	Oman	Pakistan	Panama	Paraguay	Peru	Philippines	Poland	Portugal	Puerto Rico	Qatar	Romania	Russian Federation	Rwanda	Saudi Arabia	Senegal	Serbia	Seychelles	Sierra Leone	Singapore	Slovak Republic	Slovenia	South Africa	Spain	Sri Lanka	Suriname	Swaziland	Sweden	Switzerland	Syria	Taiwan, China	Tajikistan	Tanzania	Thailand	Timor-Leste	Trinidad and Tobago	Tunisia	Turkey	Uganda	Ukraine	United Arab Emirates	United Kingdom	United States	Uruguay	Venezuela	Vietnam	Yemen	Zambia	Zimbabwe	Average GCR	Latin America and the Caribbean	Emerging and Developing Asia	Middle East, North Africa, and Pakistan	Sub-Saharan Africa	Commonwealth of Independent States	Emerging and Developing Europe	Advanced economies	Low income	Lower middle income	Upper middle income	High income: OECD	High income: nonOECD	ASEAN	Stage 1	Transition from 1 to 2	Stage 2	Transition from 2 to 3	Stage 3
2010-2011	GCI.A.04	5,874698517	5,562716239	2,66012043	5,789779821	5,369077133	6,489540396	6,412376355	5,497015817	6,172595837	4,96224204	6,478400155	6,75200933	  	4,827399707	  	5,213643104	5,433137511	4,583673117	5,452822585	6,198126038	5,845054306	3,19641675	4,36612811	4,800484907	4,492754925	6,597529113	5,44325557	2,901936733	5,659745569	6,162479642	5,553322241	6,330820066	3,137278472	6,016698491	6,500064502	6,101996473	6,36320361	4,855466258	5,605568543	5,415122257	5,517318456	6,264040182	4,366839493	6,751414104	6,42427052	  	4,247742943	5,641950661	6,317070475	4,339654111	6,127718185	5,331712674	  	5,554535617	  	5,501995206	6,287244124	5,868829286	6,661181577	5,163370864	5,776947262	5,891848889	6,513143228	6,04911193	6,300476864	5,193731874	6,516210664	5,730318855	5,477430667	4,364283631	6,344089804	5,676698681	5,20726424	  	5,881262612	6,076288438	3,608300958	  	4,528296322	5,948186802	6,288884572	5,667693561	5,173009185	4,229378004	6,181872622	3,324421958	6,231267021	4,111582102	5,805332722	5,662802516	5,49544129	5,217461385	6,185414478	5,368560296	3,538712425	  	4,75111619	4,814073386	6,53227805	6,640044947	5,356015302	3,000749714	6,329832497	5,216031706	4,269589348	5,603576958	5,156466823	5,383252793	5,421902307	6,127732464	6,127671054	5,948912778	6,429944072	5,771206369	5,918201625	4,795941281	5,635653298	4,373994256	5,954673805	  	  	6,667063633	6,070882436	6,330138283	4,061468531	6,007337096	6,178893843	  	3,733298998	6,411981344	6,557697455	5,742642543	6,500560553	5,323214585	4,670771394	5,551116638	3,564183639	5,780989414	6,229539692	5,648903319	4,415669571	5,698284477	6,139263779	6,403371172	6,11658101	6,019551089	5,472616224	5,739672746	  	4,062627589	4,160521571	5,473097312	4,898965332	4,454872195	5,203179401	3,54802348	5,514208944	5,861852409	6,356068276	3,43663282	4,533487449	4,947600146	6,341598734	6,060323982	4,407791391	3,572872879	4,621012256	5,259359622	5,394838714	6,355354833
2010-2011	GCI.A	4,377118352	4,317216856	2,843862795	4,290568037	4,139281256	5,740905009	5,672133719	4,66536441	5,479376661	3,709167028	5,337625308	5,454914311	  	3,912848999	  	3,955197336	4,051435943	4,372648139	4,263552549	5,480613028	4,427697641	3,293704486	3,239141418	3,718898195	3,776131057	5,773690613	4,127743399	2,681751169	5,151720061	5,270239412	4,353061931	4,591834944	3,357395565	4,779999396	5,276667521	4,910377726	5,863349175	3,818510382	4,147780094	4,193353798	4,439521292	5,379536949	3,631854027	5,971373763	5,669642102	  	4,156526709	4,129656193	5,892579123	3,535269235	4,494560506	4,26480288	  	3,88613853	  	4,152080325	6,115492047	4,646290236	5,051985896	4,302771687	4,617738726	4,584179008	5,177608785	5,121156298	4,836152929	3,921975014	5,351605699	4,666794947	4,475528844	3,4956159	5,417849087	5,163905744	3,586757982	  	4,600380158	3,866688892	3,528598858	  	4,201872817	4,767090917	5,81298453	4,446329805	3,640384417	3,459662606	5,193133726	3,46968128	5,081537493	3,391152142	4,822316338	4,5084341	4,102390335	3,974945851	4,895290202	4,573067678	3,4334171	  	4,700800053	3,516457619	5,823195774	5,713367422	3,79842273	3,113734309	5,645612439	5,40806807	3,388615926	4,791025575	3,685114095	4,224887071	4,021144057	4,692981559	5,013660804	5,011780334	5,734934771	4,361793386	4,522967486	4,280395187	5,315760353	3,799135029	4,146166728	  	  	6,053733476	4,765576242	5,179657616	4,352648397	5,133836102	4,416532169	  	3,785310449	5,975635001	6,054435744	4,283294849	5,576509186	3,74208919	3,663393824	4,81683518	3,486857457	4,697181411	5,2519621	4,485002466	3,529056543	3,923692931	5,823552132	5,579361144	5,208992628	4,77433145	3,656439794	4,390294194	  	3,558824111	3,047481451	4,516196141	3,788408196	3,583272255	4,4329707	3,135568613	4,143080958	4,506433053	5,427828815	2,817563631	3,602360179	3,970182154	5,404207702	5,232894619	3,582073012	2,952528974	3,812212991	4,178792045	4,386352871	5,438745226
2010-2011	ENROL2GR	77,7134715	83,22053562	17,31553931	84,93861921	88,12636879	149,2876975	100,0363395	105,6198772	96,80496894	44,12542492	103,2	108,3430993	  	36,28965453	  	81,84987594	90,17488508	80,17011326	100,7879438	96,73993885	88,63792547	18,40283918	17,94328287	40,35838869	37,29907802	101,3388234	67,72675336	19,01507625	90,59578116	76,08767523	90,57843199	89,20154692	26,26819592	93,60256688	98,32904495	94,89213355	119,2090863	74,90296636	75,69000326	79,31478559	63,56205491	99,33894512	33,43448261	110,2971042	113,2007601	  	50,80060051	90,02175464	101,6965883	55,15721111	101,7774932	56,56690971	  	102,0652798	  	64,52772378	82,86579691	97,41974374	110,1325044	57,0313706	74,37964137	79,70299989	114,9526299	89,9784243	99,87512218	91,2359207	100,8923798	88,21950387	92,02051656	58,33310177	97,15834766	89,82224987	85,09430391	  	98,01140933	81,55052102	39,88458568	  	93,48429708	98,97629664	95,99190086	83,72921176	30,05926023	29,41488317	68,19017117	34,80356559	98,06922159	24,45876042	87,57749957	89,86408789	87,7226822	95,12573095	85,77	55,8450171	20,55226391	  	65,76834011	43,4867472	120,6672252	118,5426909	67,91226908	30,48493889	111,5826851	88,12258777	32,90864231	71,23002363	65,71671697	89,05187443	82,46317785	99,82186283	101,312386	82,2	93,24547417	91,55172316	84,81039127	21,93340085	94,56204375	30,61011527	88,52895987	  	  	103	92,13143966	96,84755981	95,0737079	119,9235055	87,00287159	  	53,26180368	103,4955603	96,11068767	73,95575431	99,24	84,42517987	26,1	74,31382354	54,72804939	88,82290424	91,82899581	81,96387245	25,3484345	94,44700759	93,76731761	98,9853011	94,11308959	92,00468055	81,12905903	66,90090827	  	45,60355373	40,98863147	77,94078674	72,61738693	56,52552468	74,52110005	35,16532098	90,25423133	89,82420995	103,4396384	28,15896742	58,83399702	75,10610968	104,9202953	93,52404702	55,92733886	32,70331157	72,55622615	77,32189196	82,68593371	102,9157825
2010-2011	ENROL3GR	19,26618841	24,02429818	2,788028209	67,73350256	34,2063439	76,99642021	54,71467929	15,75353188	29,93525929	6,981910139	53,1	62,97074967	  	5,846960412	  	38,32391959	33,52159883	7,578013076	34,44305717	16,03511883	51,02842942	3,06364587	2,523097028	7,01578642	7,817086809	62,26906848	11,91289878	1,918238009	52,06375927	22,68889196	35,35810643	25,33772728	8,371795467	47,03028837	42,61800083	58,56531717	80,29698896	33,25159142	42,41137419	28,45267863	24,56336521	63,70662505	3,598131844	94,44173336	54,57838966	  	1,229340254	34,28913761	46,3	6,201542491	90,83044305	17,71305882	  	11,50714274	  	18,65328674	34,26459129	65,01722415	74,60189297	13,48062623	21,26200643	36,1361138	58,30796567	59,72967513	67,11260071	24,20234664	58,03051461	40,65435848	46,92498152	4,052059764	98,091713	18,90408992	51,95561097	  	69,20310266	51,52938649	3,631749179	  	55,7429535	77,30265393	9,953780736	40,38172268	3,400545455	0,5	32,1060525	5,442349872	33,04368327	3,834736325	25,90413303	27,18968093	39,99849589	49,84474195	52,1	12,28894946	1,454259534	  	8,935348287	5,551082348	60,6017858	78,45243026	18,04728882	10,07273437	73,19282499	26,88898147	5,179085174	45,03314855	28,55180633	34,475186	28,69188021	66,90656629	56,87969662	61,1	10,97713571	65,55670543	77,19379103	3,968824919	29,85123681	7,998735738	47,76943414	  	  	60	53,61875232	86,71273519	15,4	70,58166838	17,1	  	4,38716838	71,05331631	49,39746575	27,4	83,18	20,15104859	1,479724839	44,65747917	15,19600273	11,57310826	33,69989126	38,36563744	3,685036892	79,44466267	25,19310987	57,41519314	82,91519634	64,26828726	78,64440411	9,5	  	2,3	3,797245669	36,10078576	31,45780593	17,06538699	25,48778026	4,978196888	44,43528934	50,35387076	63,77025002	3,569136994	19,2271816	33,14026318	65,52548221	41,49907573	17,69648039	6,001289216	27,11588898	29,88587498	43,69459713	60,78584168
2010-2011	GCI.B.05.01	3,768267289	4,114343206	1,070334708	5,520314307	4,605338453	6,351524054	5,66657632	4,468898375	4,788925388	2,171985976	5,61694057	5,920370524	  	1,852795825	  	4,504187096	4,658614493	3,498102233	5,04342027	4,359271236	5,141015223	1,118257253	1,084966754	2,036349804	1,949982552	5,898800623	3,179881621	1,105260554	5,243877513	3,8144943	4,729711011	4,371724549	1,56680635	5,198240773	5,234094165	5,599619911	6,452984577	4,096210794	4,406341078	4,108762591	3,417655219	5,919006833	1,680073315	6,887798476	5,662386733	  	2,237342309	4,676652919	5,407906427	2,548258152	6,776786274	2,953273198	  	4,338363035	  	3,271014438	4,41626223	5,889661613	6,277915533	2,840018695	3,708659629	4,359039199	5,777035075	5,457130923	6,043161448	4,410634783	5,768506142	4,806931628	5,137602846	2,597411669	6,896897713	4,196473173	5,040945582	  	6,039803951	4,899265959	1,915132669	  	5,461779718	6,323795245	4,14518829	4,635631637	1,551537898	1,438994598	3,81743949	1,786438929	4,930349583	1,361684856	4,330211522	4,452692839	4,768744266	5,340022183	5,069900098	2,76034229	1,14677074	  	3,017294627	2,104829047	5,847547828	6,396282262	3,375185679	1,772087778	6,234600339	4,380263242	1,709593511	4,32511598	3,618437709	4,647182415	4,230347305	6,034895502	5,733129634	5,217034362	4,076999282	5,693338906	5,806474123	1,274180391	4,704963548	1,712874121	5,036879136	  	  	5,829048743	5,347396038	6,535828186	4,279292438	6,154332562	4,038720752	  	2,423713576	6,168831168	5,362009476	3,881963797	6,514034535	4,038985814	1,348839357	4,425455794	2,809179627	3,934857716	4,724110552	4,509605595	1,38936266	6,225307281	4,532936598	5,71277514	6,319877195	5,670166958	5,717498442	3,075744617	  	2,081692811	1,960277639	4,247750449	3,906592224	2,868971674	3,822730279	1,732887501	4,97432774	5,163320459	5,858412035	1,413527522	3,050293732	4,058708926	5,935515443	5,013521099	2,850363097	1,663453023	3,768530537	4,067442245	4,663890618	5,753375306
2010-2011	EOSQ128	3,913903043	2,944937638	1,983613	3,281825717	2,99324165	5,210744817	4,856802331	3,111196442	4,439352197	3,2563819	5,041882101	5,504270819	  	4,180826362	  	3,066520584	3,14658794	4,094398743	3,122279468	4,539118284	3,365049541	2,5112876	2,3142088	3,439696706	3,494653375	5,654329179	3,765319	3,210780388	3,186683965	3,950609269	3,47111713	4,9287312	3,094925489	3,313250151	5,128192391	4,473290029	5,323512867	2,441783081	2,846721484	2,47317545	2,871030745	4,28773862	3,839970911	5,627313959	4,68358725	  	4,499366917	2,91693746	4,975100352	3,667291247	2,933178292	2,590254282	  	3,707567801	  	2,783341421	4,805136019	3,587794437	5,863557981	4,336629002	4,331276558	3,082429	5,311299524	3,604966885	3,434616087	3,204844273	4,458960499	3,902395724	3,267786254	4,517642566	3,859210381	3,322238853	3,28133425	  	3,783667225	5,035939	3,557162866	  	2,001238365	3,6811462	4,44181434	3,853890759	3,273944102	4,026627417	4,887408587	2,651710625	4,9389719	2,270019763	3,975447882	2,880032197	3,220996	2,200405345	4,439410585	3,106113982	3,459074501	  	3,03144971	2,978100144	5,109797595	5,361938872	2,4695733	3,811922418	4,951655023	4,239859489	3,333797121	2,553080267	2,091282534	2,692140554	3,685085043	3,825644384	3,579023915	3,959979167	5,66793449	3,370152559	3,555037052	3,854882	4,301937138	3,617342643	3,334364508	  	  	6,113708672	3,057545929	4,171877464	2,482895564	3,09312375	4,202146418	  	3,1859	5,411216733	6,023602082	3,080189134	5,018719625	3,022164115	3,189844779	3,749468752	2,994199674	4,581148092	4,950223356	3,235214131	3,623556604	3,8775076	4,737732093	4,722869634	4,803668288	3,713509527	2,577689422	3,829144748	  	3,959208792	4,175180717	3,798752923	2,804121566	3,081157084	3,518195509	2,972071618	3,249577869	3,588867353	4,681638569	2,751051965	2,996263769	3,06745124	4,574288447	4,413884265	3,162355409	2,839698774	2,759714428	3,250089727	3,511387647	4,729848753
2010-2011	EOSQ130	4,174247043	3,632848665	1,552197	3,176193925	3,8454042	4,909815814	4,687471953	3,331906123	4,521741705	3,22861655	5,292808229	6,183147803	  	4,216387584	  	2,791747798	4,697558409	3,739084349	2,668054692	4,866764948	3,988044946	3,5853757	3,143201307	3,115696594	3,682499589	5,444055874	3,433806	3,267969209	2,755621639	4,738726069	3,512049507	4,4478329	3,639828921	4,944987355	5,204912382	4,89519233	5,054836567	2,036909308	2,891736054	2,69770845	2,745510227	4,946090861	3,503431621	6,155847845	5,3641199	  	3,604701428	3,249116442	4,664118758	3,430874881	4,274020677	2,551595529	  	3,917091219	  	2,56088404	5,351446096	4,817956264	5,2912291	4,670705863	4,486226997	4,605243	4,72914449	3,501460279	3,641905998	2,915799474	4,855213095	4,422803543	3,769247036	4,154623027	5,123220591	3,543877483	3,57162955	  	4,217010474	5,608154	3,405484562	  	3,105098402	4,852628317	4,487759563	4,187551385	3,60517195	3,698749471	4,79186858	2,44487551	4,91306255	3,165613836	3,99175853	2,573239579	3,844525	3,845902398	4,72536132	4,007957665	2,872474371	  	2,825092438	3,151234537	5,223907401	5,451587156	2,487896	2,860737475	4,114831273	4,238026417	3,537702874	2,5662144	2,081426105	2,4522381	3,113059127	4,607360832	3,153657821	3,4501935	5,890249323	4,581817545	4,421297856	4,056	4,469596263	3,901558382	4,484541218	  	  	6,456192122	4,106424704	5,164045429	2,004506974	3,070264107	4,486226929	  	3,530182	5,037896253	5,783806406	3,949998129	5,713732077	2,78125936	2,653743174	4,269463186	1,955097854	4,755934286	5,566170636	3,418127043	3,271741266	4,588423227	4,891219104	4,408129036	4,432857306	3,52223032	2,892726189	4,446881684	  	3,775880121	3,825241012	3,986607383	2,703829581	3,245086548	3,99435361	2,872858172	3,711423199	4,456681807	4,818405766	2,674187236	3,173866197	3,329059196	4,694162608	4,726535723	3,232217902	2,839943267	3,052674164	3,516678485	3,753899133	4,86194002
2010-2011	EOSQ131	3,846051059	3,759777427	1,764649	5,28999519	2,92957585	5,286453749	4,908265557	3,201764486	4,563898474	3,82527115	4,955198808	5,960293536	  	4,494412008	  	3,318273662	3,94424536	3,453315437	4,069320173	4,147228613	3,713276063	3,7819978	2,925766566	3,31876492	4,039143018	5,974276032	3,309985	3,314972791	5,335180539	4,204384238	4,338298471	5,45456455	3,651459336	3,797030648	4,932864549	4,427398455	5,411896683	3,731583346	3,608583157	3,2633859	3,988014382	4,627693095	3,560667758	5,282479293	5,74462625	  	4,475691262	3,401773875	4,928992878	4,188603876	3,699271354	4,593782565	  	4,005138863	  	3,481344227	5,065470604	4,122699373	5,569876715	5,080604388	4,427609318	3,823598	5,018975457	4,551594774	4,677240031	4,146707125	4,174176646	3,939291976	3,604867193	4,493694221	4,533382442	3,706724906	2,99615475	  	4,165291067	5,120075	3,466117634	  	2,238456532	4,156276866	4,170308842	4,021195168	3,99585491	3,70157086	4,745073575	3,134987382	4,68555355	2,438136163	3,775548589	4,484549077	3,253694	2,676955791	4,527761209	4,520058325	3,329361475	  	3,055597774	3,161375189	5,487330421	5,044688472	3,4593323	3,668157191	5,226965771	3,953284793	3,955958011	3,489113178	2,854143145	4,608270189	4,288800339	4,234762099	4,910898837	4,430046333	6,144267284	3,680895166	3,754548556	3,637137	4,328647847	4,644538977	3,649561843	  	  	5,65356538	3,445356988	4,567399718	5,115939691	5,615645893	4,682111592	  	2,735783	5,626514613	6,072873981	3,403023339	4,99959392	2,810293374	3,001748086	4,351236324	2,170411674	4,862158709	5,110668515	3,578111934	3,860270289	3,492508571	4,972798999	5,543558649	5,518016243	4,656049364	4,387080514	3,499636748	  	3,990959542	4,119027208	4,187110453	3,724667261	3,210556698	3,872884009	3,137851696	3,271686739	3,939322232	4,998301022	2,872619344	3,329865982	3,598902648	5,018593355	4,575310808	3,197594426	3,026196569	3,048841811	3,756600871	4,011593252	5,048107343
2010-2011	EOSQ084	3,833657157	2,545012381	1,801654	2,981205246	3,04111555	5,458124447	5,817675241	3,709295055	5,344960561	2,05759215	5,038766909	5,755000897	  	3,120534104	  	2,635179027	3,824399871	3,314108112	3,750485432	4,918138239	4,566150019	1,94052895	1,565073273	3,02318429	2,59701475	5,951854926	3,39625	1,623200598	4,699632326	5,721731008	3,507033134	4,07293425	2,57361834	4,650836218	4,945557513	5,662757899	6,090102367	3,346232885	3,023440658	3,26535275	3,044981221	6,424605284	2,437837089	6,069600599	4,82547545	  	3,656080814	3,728825561	4,87228536	3,060390506	3,645662092	3,041527318	  	3,035586113	  	3,212370009	6,101282504	5,396420715	6,76256704	3,826859261	4,512038706	2,826956	4,228807043	5,188349662	3,603124515	3,648829958	4,871968107	4,434953237	4,089640288	3,383159343	6,040349956	3,922072549	3,23051025	  	5,422826198	3,654356	2,11057564	  	2,280514837	5,522331279	5,758989274	4,410293162	2,726118682	2,490923063	4,958561007	2,779373614	5,8148397	2,176837253	3,743565544	3,458029316	4,120136	3,57564878	4,324071437	3,627586454	2,642521798	  	3,06696154	2,84786529	6,178284261	5,754905167	2,67791015	3,202068032	5,877147952	4,552221957	3,608661136	3,722392667	1,974354988	3,942423171	3,713553754	4,541640101	5,611652226	4,206074	6,322128361	4,348431766	4,115825791	3,32369	4,429855684	4,201340902	3,536017013	  	  	6,212205776	5,029008218	5,711725031	3,151511669	4,419543473	3,635104337	  	2,785059	6,41353728	6,152928223	2,148069813	6,107441866	3,311340421	2,590660921	4,654346359	2,046463202	3,997205277	4,546403116	4,300153633	2,821340429	3,841506254	5,424547884	5,80605655	5,893677326	5,548969939	3,082049816	4,525170271	  	2,837375643	2,344980454	4,073088559	3,097661592	3,177426862	3,703671774	2,390809318	3,687577241	4,437866864	5,519055373	2,111916887	2,916917805	3,389355536	5,455388332	5,07845507	3,367221403	2,341393267	2,946267308	3,541292079	4,124595969	5,502229753
2010-2011	GCI.B.05.02	3,941964576	3,220644028	1,77552825	3,68230502	3,202334313	5,216284707	5,06755377	3,338540527	4,717488234	3,091965438	5,082164012	5,850678264	  	4,003040014	  	2,952930268	3,903197895	3,65022666	3,402534941	4,617812521	3,908130142	2,954797513	2,487062487	3,224335627	3,453327683	5,756129003	3,47634	2,854230747	3,994279617	4,653862646	3,70712456	4,726015725	3,239958022	4,176526093	5,052881709	4,864659678	5,470087121	2,889127155	3,092620338	2,924905638	3,162384144	5,071531965	3,335476845	5,783810424	5,154452213	  	4,058960105	3,324163334	4,860124337	3,586790127	3,638033104	3,194289924	  	3,666345999	  	3,009484924	5,330833806	4,481217697	5,871807709	4,478699628	4,439287895	3,5845565	4,822056629	4,2115929	3,839221658	3,479045207	4,590079587	4,17486112	3,682885193	4,137279789	4,889040842	3,623728448	3,2699072	  	4,397198741	4,854631	3,134835176	  	2,406327034	4,553095665	4,714718005	4,118232618	3,400272411	3,479467703	4,845727937	2,752736783	5,088106925	2,512651753	3,871580136	3,348962542	3,60983775	3,074728078	4,504151138	3,815429107	3,075858036	  	2,994775366	3,03464379	5,49982992	5,403279917	2,773677938	3,385721279	5,042650005	4,245848164	3,609029786	3,082700128	2,250301693	3,423768004	3,700124566	4,302351854	4,3138082	4,01157325	6,006144865	3,995324259	3,961677314	3,71792725	4,382509233	4,091195226	3,751121145	  	  	6,108917988	3,90958396	4,90376191	3,188713475	4,049644306	4,251397319	  	3,059231	5,62229122	6,008302673	3,145320104	5,459871872	2,981264318	2,85899924	4,256128655	2,291543101	4,549111591	5,043366406	3,632901685	3,394227147	3,949986413	5,00657452	5,120153467	5,162054791	4,360189787	3,234886485	4,075208363	  	3,640856025	3,616107348	4,011389829	3,08257	3,178556798	3,772276226	2,843397701	3,480066262	4,105684564	5,004350183	2,602443858	3,104228438	3,346192155	4,935608186	4,698546467	3,239847285	2,761807969	2,951874428	3,51616529	3,850369	5,035531467
2010-2011	EOSQ113	3,553886914	3,38104111	2,689028	4,534873117	3,03340665	5,255797872	5,885720362	4,099775039	3,916640161	2,9981353	4,078221419	5,793616422	  	3,910664163	  	3,323144184	2,956226014	3,358151417	4,671273937	3,222555974	3,922110987	3,6983372	2,15257119	3,327138616	3,522889929	5,685833084	2,948792	2,876600277	4,863136522	4,407851961	4,115997363	4,85992105	4,160605037	4,211245473	4,468826259	5,364560384	5,795303575	3,930770089	3,435239365	4,1492127	3,909179032	4,771703425	3,065989416	5,811886968	5,88995205	  	4,008740283	3,013786691	6,214501003	3,510090308	3,736811677	4,361599459	  	3,37564213	  	3,734930097	5,421919278	4,428210088	5,373181343	4,391311684	4,391100065	3,99235	5,049414529	4,882927793	4,667699431	3,498905182	5,553887011	4,417262038	3,966095548	4,289873953	4,603863531	3,984108194	3,12242125	  	4,081743709	4,369458	3,195680698	  	2,660389229	4,605986766	4,909294053	3,4456897	3,330624951	3,669269695	5,022762234	3,314188956	4,45994575	2,586004868	3,758687382	4,298904827	3,612353	1,920666073	3,925110206	4,227711034	2,999290937	  	3,201325289	2,739367088	6,023143972	4,904699778	3,14047505	3,723755161	5,492787203	3,793648393	3,519379572	4,181850667	2,923401478	4,006030106	3,953412124	5,090126095	4,571901978	5,32905625	4,070292497	3,535586472	4,091489807	3,166631	4,698587584	4,450413396	3,45453271	  	  	5,266235768	4,555829865	4,677062898	4,412002176	5,005279875	4,449715137	  	2,312325	6,108787773	6,473521823	3,266216706	5,170338283	3,094212132	3,371815549	4,080461069	2,572788572	4,23625602	4,972128022	4,243057584	3,446173671	3,890769209	5,080208728	5,668107797	5,763234561	4,274732335	3,039386562	3,417221426	  	3,776146154	3,336302922	4,132717906	3,4717548	2,993793372	3,754024831	2,931087239	3,547145481	3,947647417	5,241343815	2,616496971	3,219070719	3,520658286	5,30463144	4,383773703	3,04607239	2,802880047	3,039404623	3,600925601	4,017594743	5,213869788
2010-2011	EOSQ139	4,156720259	3,502244265	4,371501	3,814985465	3,31516985	4,772630196	4,925972307	4,021418818	4,883851291	3,1183916	4,34564168	4,921389608	  	3,484874261	  	3,261673363	2,69432219	4,175719364	4,19367077	4,080318723	2,810410749	2,865969	2,886919834	3,666607684	3,664708196	4,976690189	3,267634	3,167322898	4,41275067	4,118972652	3,565862071	4,76595515	4,343334396	3,136980672	4,404851748	4,368433377	5,400853133	3,626414405	3,442635065	3,34668235	4,062111097	4,25091937	3,238426195	5,225578283	4,65453645	  	4,4254044	3,410793349	5,235287164	3,846778601	3,468164354	4,152374871	  	4,075781567	  	3,814888053	4,706347415	3,699929885	4,740873738	4,100873735	4,393009236	2,924404	4,747549214	4,71892008	3,163491993	4,247555641	5,42086992	3,551642022	3,590332198	3,935905162	4,363094413	3,602616061	3,2134645	  	3,889671751	3,530833	3,787191666	  	3,369348438	4,058362152	5,429296458	3,300370076	3,329156421	4,02376198	4,965702387	2,98316748	4,2563063	2,587512717	4,364773585	3,753297101	3,308951	3,788026501	4,014841511	3,70905699	3,350227708	  	4,029542599	2,675199952	5,090417158	4,767741228	3,60403595	3,900061636	5,471938508	4,286899222	3,324093945	4,239825711	3,232454035	3,83211468	4,277167912	4,222303354	3,901474318	4,860934667	4,820292974	3,90461979	3,681877422	4,374705	4,408245703	3,336435309	3,035009011	  	  	5,452917202	3,894380765	4,054245361	4,716808061	3,693000116	4,392575152	  	3,600538	5,704141213	5,508414721	2,524961339	4,654058496	3,307318347	3,447277627	4,067194993	3,164034866	4,222636222	4,832085783	3,73753697	3,563878172	3,400710335	4,65573549	4,695691883	5,091238857	3,728835572	3,668265643	4,112129968	  	3,790095304	3,922157779	3,989953039	3,442550591	3,230600315	3,607973191	3,182184577	3,472226202	3,564283885	4,69117561	2,740277979	3,336369716	3,465921633	4,686848013	4,288595909	3,284681211	2,907112498	3,327928755	3,620304462	3,748322979	4,703664308
